Country,Confirmed_Cases,Deaths,Recovered,Month
Yemen,6263.0,1216.0,2700.0,04/28/2021
Chile,1184271.0,26073.0,1120141.0,04/28/2021
Lebanon,526578.0,7278.0,461122.0,04/30/2021
Fiji,119.0,2.0,68.0,05/02/2021
Colombia,2893655.0,74477.0,2700594.0,05/02/2021
Japan,1.0,0.0,0.0,01/23/2020
US,5.0,0.0,0.0,01/27/2020
Italy,2.0,0.0,0.0,02/03/2020
UK,2.0,0.0,0.0,02/06/2020
UK,8.0,0.0,0.0,02/11/2020
Cambodia,1.0,0.0,1.0,02/14/2020
Australia,15.0,0.0,8.0,02/16/2020
Germany,16.0,0.0,12.0,02/18/2020
Greece,1.0,0.0,0.0,02/26/2020
Ireland,2.0,0.0,0.0,03/03/2020
Ecuador,10.0,0.0,0.0,03/04/2020
Slovenia,7.0,0.0,0.0,03/06/2020
Algeria,19.0,0.0,0.0,03/08/2020
Spain,1073.0,28.0,32.0,03/09/2020
Hungary,13.0,0.0,0.0,03/11/2020
Martinique,3.0,0.0,0.0,03/11/2020
Oman,22.0,0.0,9.0,03/15/2020
Guatemala,2.0,1.0,0.0,03/16/2020
Greece,387.0,5.0,8.0,03/17/2020
Singapore,313.0,0.0,114.0,03/18/2020
Estonia,283.0,0.0,1.0,03/20/2020
Montenegro,14.0,0.0,0.0,03/20/2020
Thailand,411.0,1.0,44.0,03/21/2020
Sudan,2.0,1.0,0.0,03/22/2020
Philippines,462.0,33.0,18.0,03/23/2020
Dominica,7.0,0.0,0.0,03/25/2020
Costa Rica,231.0,2.0,2.0,03/26/2020
Romania,1029.0,23.0,94.0,03/26/2020
Mongolia,12.0,0.0,0.0,03/29/2020
Slovenia,756.0,11.0,10.0,03/30/2020
Cameroon,193.0,6.0,5.0,03/31/2020
Tanzania,19.0,1.0,1.0,03/31/2020
Bangladesh,54.0,6.0,25.0,04/01/2020
Togo,39.0,2.0,17.0,04/02/2020
Hong Kong,802.0,4.0,147.0,04/02/2020
Eswatini,9.0,0.0,0.0,04/03/2020
Laos,10.0,0.0,0.0,04/03/2020
Bangladesh,88.0,9.0,33.0,04/05/2020
Belgium,19691.0,1447.0,3751.0,04/05/2020
Trinidad and Tobago,104.0,7.0,1.0,04/05/2020
West Bank and Gaza,237.0,1.0,25.0,04/05/2020
Bangladesh,123.0,12.0,33.0,04/06/2020
Namibia,16.0,0.0,3.0,04/06/2020
Vietnam,249.0,0.0,123.0,04/07/2020
Cameroon,730.0,10.0,60.0,04/08/2020
Guatemala,87.0,3.0,17.0,04/08/2020
Jamaica,63.0,4.0,12.0,04/09/2020
Kyrgyzstan,280.0,4.0,35.0,04/09/2020
Liberia,31.0,4.0,3.0,04/09/2020
Philippines,4076.0,203.0,124.0,04/09/2020
Bangladesh,803.0,39.0,42.0,04/13/2020
Laos,19.0,0.0,0.0,04/13/2020
Namibia,16.0,0.0,3.0,04/13/2020
Samoa,0.0,0.0,0.0,04/13/2020
Georgia,300.0,3.0,69.0,04/14/2020
Haiti,41.0,3.0,0.0,04/16/2020
Eritrea,39.0,0.0,3.0,04/18/2020
Jamaica,163.0,5.0,25.0,04/18/2020
Panama,4210.0,116.0,122.0,04/18/2020
Libya,51.0,1.0,11.0,04/19/2020
Philippines,6599.0,437.0,654.0,04/21/2020
Congo (Kinshasa),377.0,25.0,47.0,04/23/2020
Panama,5338.0,154.0,319.0,04/24/2020
Lithuania,1301.0,29.0,287.0,04/25/2020
Thailand,2907.0,51.0,2547.0,04/25/2020
Jordan,451.0,8.0,356.0,04/29/2020
Nicaragua,13.0,3.0,7.0,04/29/2020
Nigeria,1728.0,51.0,307.0,04/29/2020
Afghanistan,2470.0,72.0,331.0,05/02/2020
Diamond Princess,712.0,13.0,645.0,05/03/2020
Finland,5254.0,230.0,3000.0,05/03/2020
Slovenia,1439.0,96.0,241.0,05/03/2020
Dominica,16.0,0.0,14.0,05/05/2020
Algeria,4997.0,476.0,2197.0,05/06/2020
Moldova,4605.0,145.0,1747.0,05/07/2020
Netherlands,42292.0,5377.0,147.0,05/08/2020
Iceland,1801.0,10.0,1773.0,05/10/2020
Taiwan,440.0,6.0,366.0,05/10/2020
Algeria,5891.0,507.0,2841.0,05/11/2020
Guyana,113.0,10.0,36.0,05/12/2020
Bangladesh,17822.0,269.0,3361.0,05/13/2020
Sri Lanka,915.0,9.0,382.0,05/13/2020
Liberia,215.0,20.0,105.0,05/14/2020
Malaysia,6819.0,112.0,5351.0,05/14/2020
Switzerland,30463.0,1872.0,27100.0,05/14/2020
Rwanda,287.0,0.0,177.0,05/15/2020
Greece,2834.0,163.0,1374.0,05/17/2020
Malta,553.0,6.0,454.0,05/17/2020
Russia,290678.0,2722.0,70209.0,05/18/2020
Spain,231606.0,27709.0,150376.0,05/18/2020
Japan,16367.0,768.0,11564.0,05/20/2020
Slovakia,1502.0,28.0,1245.0,05/21/2020
Antigua and Barbuda,25.0,3.0,19.0,05/22/2020
South Sudan,290.0,4.0,4.0,05/18/2020
Colombia,1987418.0,50586.0,1811552.0,01/22/2021
France,3093619.0,73018.0,222840.0,01/23/2021
Belize,11750.0,290.0,11071.0,01/24/2021
Egypt,161817.0,8959.0,126497.0,01/24/2021
Uganda,39149.0,317.0,13861.0,01/24/2021
Mexico,1763219.0,149614.0,1320448.0,01/24/2021
Jordan,323111.0,4262.0,311080.0,01/27/2021
Moldova,158309.0,3413.0,148432.0,01/28/2021
Sierra Leone,3282.0,77.0,2260.0,01/28/2021
Uzbekistan,78556.0,621.0,77047.0,01/28/2021
UK,3754452.0,103324.0,9353.0,01/28/2021
Somalia,4784.0,130.0,3666.0,01/29/2021
Guatemala,159118.0,5618.0,143871.0,01/30/2021
Azerbaijan,230296.0,3136.0,223475.0,02/01/2021
Switzerland,525095.0,9452.0,317600.0,02/01/2021
Nigeria,133552.0,1613.0,107551.0,02/02/2021
Netherlands,1007268.0,14346.0,13156.0,02/04/2021
Equatorial Guinea,5578.0,86.0,5358.0,02/05/2021
Micronesia,1.0,0.0,1.0,02/05/2021
Venezuela,129643.0,1228.0,121569.0,02/06/2021
MS Zaandam,9.0,2.0,7.0,02/09/2021
Bangladesh,539153.0,8239.0,485290.0,02/10/2021
Holy See,27.0,0.0,15.0,02/11/2021
North Macedonia,96152.0,2966.0,87122.0,02/11/2021
Ghana,75836.0,533.0,67087.0,02/13/2021
Greece,172128.0,6126.0,93764.0,02/14/2021
Saint Lucia,2576.0,24.0,2275.0,02/17/2021
Chile,788142.0,19798.0,746314.0,02/18/2021
Finland,54532.0,734.0,40000.0,02/23/2021
Iraq,675982.0,13311.0,623337.0,02/23/2021
Burundi,2069.0,3.0,773.0,02/24/2021
Hungary,410129.0,14552.0,313450.0,02/24/2021
Maldives,19162.0,60.0,16646.0,02/24/2021
Panama,338701.0,5789.0,323283.0,02/24/2021
Cyprus,33909.0,231.0,2057.0,02/25/2021
Moldova,181886.0,3871.0,164321.0,02/25/2021
Macau,48.0,0.0,47.0,03/01/2021
Bulgaria,252029.0,10391.0,208411.0,03/02/2021
Jordan,402282.0,4756.0,354143.0,03/02/2021
Barbados,3163.0,37.0,2606.0,03/03/2021
Panama,342741.0,5884.0,328945.0,03/03/2021
Portugal,807456.0,16458.0,727053.0,03/04/2021
Mexico,2125866.0,190357.0,1666658.0,03/06/2021
Cambodia,1124.0,0.0,549.0,03/09/2021
Ireland,223957.0,4452.0,23364.0,03/09/2021
Venezuela,143321.0,1399.0,135389.0,03/10/2021
Guyana,9069.0,206.0,8265.0,03/12/2021
Japan,444977.0,8515.0,423463.0,03/12/2021
Luxembourg,57503.0,681.0,53941.0,03/13/2021
Sao Tome and Principe,2078.0,32.0,1817.0,03/13/2021
Azerbaijan,240295.0,3282.0,230960.0,03/14/2021
Jordan,477053.0,5346.0,396195.0,03/14/2021
Congo (Brazzaville),9329.0,131.0,7514.0,03/15/2021
Saint Vincent and the Grenadines,1681.0,9.0,1504.0,03/17/2021
Denmark,224107.0,2398.0,212650.0,03/18/2021
Latvia,95902.0,1801.0,85465.0,03/18/2021
Liechtenstein,2620.0,56.0,2526.0,03/18/2021
United Arab Emirates,434465.0,1424.0,416105.0,03/18/2021
UK,4294328.0,126163.0,12086.0,03/18/2021
Germany,2639258.0,74402.0,2405600.0,03/18/2021
Lebanon,434322.0,5664.0,340399.0,03/19/2021
Nicaragua,6582.0,176.0,4225.0,03/19/2021
Papua New Guinea,3085.0,36.0,846.0,03/20/2021
Czech Republic,1467333.0,24810.0,1262738.0,03/22/2021
Mauritania,17630.0,447.0,16918.0,03/22/2021
Portugal,818212.0,16794.0,769086.0,03/23/2021
Israel,830028.0,6154.0,811008.0,03/24/2021
Montenegro,88550.0,1224.0,79634.0,03/24/2021
Afghanistan,56290.0,2469.0,49994.0,03/27/2021
New Zealand,2482.0,26.0,2381.0,03/27/2021
Canada,965882.0,22830.0,902074.0,03/27/2021
Azerbaijan,257330.0,3513.0,236500.0,03/29/2021
Liechtenstein,2664.0,56.0,2562.0,03/29/2021
Mali,9998.0,384.0,6800.0,03/30/2021
San Marino,4730.0,84.0,4128.0,03/31/2021
Mexico,2238887.0,203210.0,1773236.0,03/31/2021
Chad,4552.0,164.0,4149.0,04/01/2021
Malta,29085.0,394.0,27951.0,04/01/2021
Libya,161088.0,2684.0,148288.0,04/02/2021
Mali,10285.0,390.0,6901.0,04/02/2021
Haiti,12788.0,252.0,11126.0,04/03/2021
Israel,834070.0,6236.0,821748.0,04/03/2021
Latvia,103867.0,1923.0,94101.0,04/03/2021
Poland,2415584.0,54737.0,1945994.0,04/03/2021
Uruguay,113904.0,1071.0,89035.0,04/03/2021
Honduras,190631.0,4644.0,73373.0,04/04/2021
South Korea,105752.0,1748.0,96900.0,04/04/2021
Tajikistan,13308.0,90.0,13218.0,04/04/2021
Tunisia,261177.0,8993.0,219912.0,04/05/2021
Sweden,813191.0,13498.0,0.0,04/05/2021
Estonia,110680.0,964.0,89105.0,04/06/2021
Tunisia,263043.0,9039.0,220645.0,04/06/2021
Jordan,650681.0,7469.0,570327.0,04/07/2021
Malaysia,355753.0,1308.0,340242.0,04/08/2021
Turkey,3689866.0,33201.0,3232892.0,04/08/2021
Spain,3347512.0,76328.0,150376.0,04/09/2021
Syria,20118.0,1368.0,13895.0,04/10/2021
Norway,103621.0,684.0,17998.0,04/11/2021
Australia,29419.0,909.0,23085.0,04/11/2021
Saint Kitts and Nevis,44.0,0.0,44.0,04/13/2021
Sudan,32932.0,2208.0,25539.0,04/14/2021
Argentina,2658628.0,59084.0,2324107.0,04/16/2021
Niger,5116.0,190.0,4771.0,04/16/2021
Colombia,2619422.0,67564.0,2442453.0,04/16/2021
Belgium,943213.0,23681.0,0.0,04/16/2021
Oman,176668.0,1821.0,156845.0,04/17/2021
Pakistan,761437.0,16316.0,662845.0,04/18/2021
Laos,58.0,0.0,49.0,04/19/2021
Uganda,41396.0,339.0,40898.0,04/19/2021
Namibia,47383.0,622.0,45278.0,04/23/2021
Madagascar,35746.0,599.0,28429.0,04/25/2021
Mauritania,18282.0,455.0,17602.0,04/26/2021
Saint Lucia,4502.0,73.0,4327.0,04/26/2021
Syria,22265.0,1548.0,16097.0,04/26/2021
Lesotho,10728.0,316.0,6267.0,04/27/2021
Libya,176701.0,3019.0,162188.0,04/28/2021
Malta,30249.0,413.0,29462.0,04/28/2021
Qatar,206302.0,465.0,191071.0,05/01/2021
Mainland China,90686.0,4636.0,85725.0,05/01/2021
United Arab Emirates,5.0,0.0,0.0,02/05/2020
Italy,3.0,0.0,0.0,02/10/2020
Thailand,33.0,0.0,11.0,02/13/2020
Taiwan,22.0,1.0,2.0,02/17/2020
Vietnam,16.0,0.0,7.0,02/19/2020
Germany,16.0,0.0,12.0,02/20/2020
Brazil,1.0,0.0,0.0,02/27/2020
US,62.0,0.0,7.0,02/28/2020
Oman,4.0,0.0,0.0,02/28/2020
Canada,20.0,0.0,6.0,02/29/2020
Indonesia,4.0,0.0,0.0,03/07/2020
Serbia,35.0,0.0,0.0,03/13/2020
Sweden,1022.0,3.0,1.0,03/15/2020
Cayman Islands,1.0,0.0,0.0,03/15/2020
Guinea,1.0,0.0,0.0,03/15/2020
Kuwait,130.0,0.0,9.0,03/17/2020
Netherlands,2056.0,58.0,2.0,03/18/2020
Barbados,2.0,0.0,0.0,03/18/2020
Saint Lucia,2.0,0.0,0.0,03/19/2020
Slovenia,341.0,1.0,0.0,03/20/2020
Armenia,136.0,0.0,1.0,03/20/2020
Cuba,16.0,1.0,0.0,03/20/2020
Greenland,0.0,0.0,0.0,03/20/2020
Sri Lanka,82.0,0.0,3.0,03/22/2020
Eswatini,4.0,0.0,0.0,03/23/2020
South Africa,402.0,0.0,4.0,03/23/2020
Liechtenstein,56.0,0.0,0.0,03/27/2020
Uzbekistan,88.0,1.0,5.0,03/27/2020
Zimbabwe,5.0,1.0,0.0,03/27/2020
Hungary,447.0,15.0,34.0,03/30/2020
Belarus,351.0,4.0,53.0,04/03/2020
Grenada,12.0,0.0,0.0,04/05/2020
Macau,44.0,0.0,10.0,04/05/2020
Belgium,20814.0,1632.0,3986.0,04/06/2020
Germany,103374.0,1810.0,28700.0,04/06/2020
Kuwait,665.0,1.0,103.0,04/06/2020
Belgium,22194.0,2035.0,4157.0,04/07/2020
Madagascar,88.0,0.0,7.0,04/07/2020
Maldives,19.0,0.0,13.0,04/07/2020
Sri Lanka,185.0,6.0,42.0,04/07/2020
Ukraine,1462.0,45.0,28.0,04/07/2020
Singapore,1623.0,6.0,406.0,04/08/2020
Greece,1955.0,87.0,269.0,04/09/2020
Belize,13.0,2.0,0.0,04/11/2020
Gambia,9.0,1.0,2.0,04/12/2020
Trinidad and Tobago,113.0,8.0,17.0,04/14/2020
Burkina Faso,542.0,32.0,226.0,04/15/2020
Italy,165155.0,21645.0,38092.0,04/15/2020
Egypt,2673.0,196.0,596.0,04/16/2020
South Africa,2605.0,48.0,903.0,04/16/2020
Vietnam,268.0,0.0,198.0,04/17/2020
Mongolia,31.0,0.0,5.0,04/18/2020
Syria,38.0,2.0,5.0,04/18/2020
Poland,9287.0,360.0,1040.0,04/19/2020
Turkey,98674.0,2376.0,16477.0,04/22/2020
Dominica,16.0,0.0,9.0,04/23/2020
Grenada,18.0,0.0,7.0,04/27/2020
Guatemala,530.0,15.0,49.0,04/27/2020
Panama,6021.0,167.0,455.0,04/27/2020
San Marino,553.0,41.0,64.0,04/28/2020
Namibia,16.0,0.0,8.0,05/01/2020
Ireland,21176.0,1286.0,13386.0,05/02/2020
Brazil,101826.0,7051.0,42991.0,05/03/2020
Oman,3112.0,16.0,1025.0,05/08/2020
Mainland China,82918.0,4633.0,78144.0,05/10/2020
Kosovo,884.0,28.0,655.0,05/11/2020
Papua New Guinea,8.0,0.0,8.0,05/11/2020
Tanzania,509.0,21.0,183.0,05/12/2020
Yemen,65.0,10.0,1.0,05/12/2020
Dominica,16.0,0.0,15.0,05/13/2020
Trinidad and Tobago,116.0,8.0,107.0,05/14/2020
Yemen,128.0,20.0,1.0,05/17/2020
Mongolia,140.0,0.0,26.0,05/19/2020
Namibia,16.0,0.0,13.0,05/19/2020
Liberia,238.0,23.0,128.0,05/20/2020
Andorra,762.0,51.0,652.0,05/22/2020
Singapore,30426.0,23.0,12995.0,05/22/2020
South Africa,17200.0,312.0,7960.0,05/19/2020
Congo (Kinshasa),21597.0,647.0,14875.0,01/22/2021
Argentina,1862192.0,46737.0,1646668.0,01/23/2021
Nicaragua,6204.0,168.0,4225.0,01/23/2021
Iraq,613763.0,12993.0,581542.0,01/24/2021
Portugal,668951.0,11305.0,484753.0,01/27/2021
Somalia,4754.0,130.0,3666.0,01/27/2021
Somalia,4784.0,130.0,3666.0,01/28/2021
Timor-Leste,68.0,0.0,54.0,01/28/2021
Tanzania,509.0,21.0,183.0,01/29/2021
Honduras,147100.0,3592.0,60859.0,01/30/2021
Kazakhstan,234569.0,3045.0,203657.0,01/30/2021
Poland,1508674.0,37082.0,1264574.0,01/30/2021
Comoros,2726.0,93.0,1731.0,01/31/2021
Estonia,44208.0,419.0,33738.0,01/31/2021
Grenada,148.0,1.0,142.0,01/31/2021
Kazakhstan,235844.0,3046.0,204668.0,01/31/2021
Saudi Arabia,368074.0,6375.0,359573.0,01/31/2021
Singapore,59536.0,29.0,59228.0,01/31/2021
Costa Rica,194569.0,2634.0,153063.0,02/01/2021
Algeria,107841.0,2898.0,73732.0,02/02/2021
Jamaica,16073.0,355.0,12137.0,02/03/2021
Luxembourg,51330.0,588.0,48311.0,02/04/2021
Yemen,2122.0,615.0,1427.0,02/04/2021
Mali,8145.0,336.0,6037.0,02/05/2021
Gabon,11457.0,71.0,10797.0,02/06/2021
Georgia,262024.0,3283.0,253614.0,02/07/2021
Guinea,14687.0,84.0,14345.0,02/07/2021
Oman,135990.0,1535.0,127853.0,02/08/2021
Mozambique,45785.0,480.0,27814.0,02/09/2021
Diamond Princess,712.0,13.0,699.0,02/10/2021
Estonia,49605.0,477.0,39386.0,02/10/2021
Finland,49165.0,708.0,40000.0,02/11/2021
Fiji,56.0,2.0,54.0,02/18/2021
Rwanda,17835.0,243.0,16163.0,02/18/2021
Honduras,167494.0,4076.0,64988.0,02/24/2021
Latvia,83445.0,1587.0,72462.0,02/24/2021
Nicaragua,6445.0,173.0,4225.0,02/24/2021
Switzerland,554932.0,9966.0,317600.0,02/27/2021
Belize,12293.0,315.0,11836.0,02/28/2021
Eritrea,2866.0,7.0,2261.0,03/01/2021
Portugal,804956.0,16351.0,720235.0,03/01/2021
Togo,6933.0,85.0,5663.0,03/01/2021
Belgium,772294.0,22106.0,0.0,03/01/2021
El Salvador,60952.0,1894.0,56807.0,03/05/2021
Senegal,35468.0,903.0,30181.0,03/05/2021
Papua New Guinea,1583.0,16.0,846.0,03/07/2021
Czech Republic,1325291.0,21882.0,1135251.0,03/08/2021
Slovakia,325993.0,8037.0,255300.0,03/09/2021
Jamaica,28968.0,475.0,14781.0,03/11/2021
Venezuela,144277.0,1415.0,136269.0,03/11/2021
Croatia,249661.0,5647.0,239492.0,03/12/2021
Libya,143643.0,2348.0,130625.0,03/13/2021
Niger,4860.0,182.0,4504.0,03/14/2021
Yemen,3037.0,713.0,1508.0,03/17/2021
Bulgaria,302480.0,11966.0,234237.0,03/20/2021
Argentina,2245771.0,54545.0,2030153.0,03/21/2021
Denmark,227469.0,2403.0,214979.0,03/22/2021
West Bank and Gaza,225976.0,2458.0,199965.0,03/22/2021
Nepal,276244.0,3019.0,272097.0,03/23/2021
Zimbabwe,36717.0,1516.0,34447.0,03/23/2021
Benin,7100.0,90.0,5552.0,03/24/2021
Mozambique,66649.0,752.0,53803.0,03/24/2021
Qatar,175919.0,281.0,161815.0,03/25/2021
Indonesia,1487541.0,40166.0,1322878.0,03/26/2021
Kenya,130214.0,2117.0,91754.0,03/28/2021
Mauritania,17796.0,449.0,17038.0,03/29/2021
Tanzania,509.0,21.0,183.0,03/29/2021
United Arab Emirates,459360.0,1492.0,443153.0,03/30/2021
Congo (Brazzaville),9681.0,135.0,8208.0,04/01/2021
Zimbabwe,36896.0,1523.0,34698.0,04/01/2021
El Salvador,65030.0,2017.0,61640.0,04/02/2021
Guinea,20319.0,129.0,16872.0,04/03/2021
Lesotho,10707.0,315.0,4471.0,04/03/2021
Zimbabwe,36911.0,1524.0,34732.0,04/03/2021
Ethiopia,215189.0,2963.0,161968.0,04/04/2021
Lesotho,10707.0,315.0,4471.0,04/04/2021
Uruguay,126987.0,1231.0,98837.0,04/07/2021
India,1.2928574E7,166862.0,1.1851393E7,04/07/2021
Hong Kong,11539.0,205.0,11163.0,04/07/2021
Lithuania,225308.0,3671.0,205768.0,04/10/2021
Seychelles,4395.0,24.0,4091.0,04/10/2021
Philippines,876225.0,15149.0,703625.0,04/12/2021
Hong Kong,11594.0,207.0,11214.0,04/12/2021
Guinea-Bissau,3693.0,66.0,3083.0,04/13/2021
Burundi,3424.0,6.0,773.0,04/15/2021
Congo (Brazzaville),10084.0,139.0,8208.0,04/15/2021
Ecuador,355964.0,17528.0,298604.0,04/16/2021
Zimbabwe,37534.0,1551.0,34981.0,04/16/2021
Slovakia,375336.0,11043.0,255300.0,04/17/2021
Antigua and Barbuda,1217.0,31.0,995.0,04/19/2021
Barbados,3784.0,44.0,3681.0,04/19/2021
Taiwan,1076.0,11.0,1034.0,04/19/2021
Croatia,310306.0,6643.0,289664.0,04/20/2021
Albania,129980.0,2358.0,103066.0,04/21/2021
Bhutan,986.0,1.0,883.0,04/21/2021
Colombia,2701313.0,69596.0,2521944.0,04/21/2021
Chile,1141403.0,25353.0,1074827.0,04/21/2021
Holy See,27.0,0.0,15.0,04/22/2021
Eritrea,3605.0,10.0,3410.0,04/24/2021
Afghanistan,59225.0,2598.0,52794.0,04/27/2021
Algeria,121344.0,3225.0,84598.0,04/27/2021
Peru,1647694.0,54903.0,1566543.0,04/11/2021
Yemen,5715.0,1108.0,2204.0,04/16/2021
Jordan,709817.0,8801.0,680907.0,04/29/2021
Barbados,3855.0,44.0,3768.0,04/30/2021
Luxembourg,67205.0,796.0,63661.0,05/02/2021
Macau,5.0,0.0,0.0,01/26/2020
Russia,2.0,0.0,0.0,02/08/2020
Iran,18.0,4.0,0.0,02/21/2020
China,0.0,0.0,0.0,02/27/2020
Netherlands,38.0,0.0,0.0,03/04/2020
Iceland,43.0,0.0,0.0,03/06/2020
Vatican City,1.0,0.0,0.0,03/09/2020
Mexico,12.0,0.0,4.0,03/12/2020
Burkina Faso,2.0,0.0,0.0,03/13/2020
Honduras,3.0,0.0,0.0,03/15/2020
Cuba,7.0,1.0,0.0,03/18/2020
Kuwait,148.0,0.0,18.0,03/19/2020
Hungary,73.0,1.0,2.0,03/19/2020
Lithuania,69.0,0.0,0.0,03/21/2020
Bhutan,2.0,0.0,0.0,03/23/2020
Fiji,5.0,0.0,0.0,03/25/2020
Portugal,2995.0,43.0,22.0,03/25/2020
Kosovo,86.0,1.0,1.0,03/27/2020
Luxembourg,1605.0,15.0,40.0,03/27/2020
Armenia,407.0,1.0,30.0,03/28/2020
Holy See,6.0,0.0,0.0,03/29/2020
Togo,25.0,1.0,1.0,03/29/2020
Belarus,152.0,0.0,32.0,03/30/2020
Kenya,50.0,1.0,1.0,03/30/2020
Switzerland,15922.0,359.0,1823.0,03/30/2020
Poland,2554.0,43.0,47.0,04/01/2020
Jordan,310.0,5.0,58.0,04/03/2020
Egypt,1070.0,71.0,241.0,04/04/2020
Malaysia,3483.0,57.0,915.0,04/04/2020
Gambia,4.0,1.0,2.0,04/06/2020
India,4778.0,136.0,375.0,04/06/2020
Congo (Kinshasa),180.0,18.0,9.0,04/08/2020
Bosnia and Herzegovina,946.0,37.0,139.0,04/11/2020
Angola,19.0,2.0,4.0,04/12/2020
Zambia,43.0,2.0,30.0,04/12/2020
Thailand,2579.0,40.0,1288.0,04/13/2020
Bahrain,1671.0,7.0,663.0,04/15/2020
Jordan,401.0,7.0,250.0,04/15/2020
Russia,24490.0,198.0,1986.0,04/15/2020
Switzerland,26336.0,1239.0,15400.0,04/15/2020
West Bank and Gaza,374.0,2.0,63.0,04/16/2020
Canada,30809.0,1717.0,9698.0,04/16/2020
Equatorial Guinea,79.0,0.0,4.0,04/17/2020
Greece,2224.0,108.0,269.0,04/17/2020
Iran,82211.0,5118.0,57023.0,04/19/2020
El Salvador,237.0,7.0,63.0,04/22/2020
Estonia,1559.0,44.0,184.0,04/22/2020
Finland,4129.0,149.0,2000.0,04/22/2020
Djibouti,1008.0,2.0,373.0,04/25/2020
South Africa,4546.0,87.0,1473.0,04/26/2020
Chile,13813.0,198.0,7327.0,04/27/2020
Congo (Kinshasa),459.0,28.0,50.0,04/27/2020
Eswatini,71.0,1.0,10.0,04/28/2020
Kosovo,510.0,12.0,93.0,04/29/2020
Colombia,7006.0,314.0,1551.0,05/01/2020
Denmark,9509.0,460.0,6924.0,05/01/2020
Liechtenstein,82.0,1.0,55.0,05/01/2020
India,39699.0,1323.0,10819.0,05/02/2020
Liberia,166.0,18.0,58.0,05/04/2020
Sao Tome and Principe,23.0,3.0,4.0,05/04/2020
Armenia,2782.0,40.0,1135.0,05/06/2020
Finland,5573.0,252.0,3500.0,05/06/2020
Syria,45.0,3.0,27.0,05/07/2020
Croatia,2176.0,87.0,1726.0,05/09/2020
Malaysia,6656.0,108.0,5025.0,05/10/2020
Moldova,4927.0,169.0,1958.0,05/10/2020
Samoa,0.0,0.0,0.0,05/10/2020
Bhutan,11.0,0.0,5.0,05/12/2020
Saint Lucia,18.0,0.0,17.0,05/12/2020
Costa Rica,843.0,9.0,542.0,05/15/2020
Grenada,22.0,0.0,14.0,05/16/2020
Burma,193.0,6.0,104.0,05/19/2020
Syria,58.0,3.0,36.0,05/20/2020
Malaysia,7059.0,114.0,5796.0,05/21/2020
Kazakhstan,7919.0,35.0,4096.0,05/22/2020
Ecuador,237158.0,14562.0,199332.0,01/22/2021
Guyana,7346.0,172.0,6455.0,01/26/2021
Kenya,100193.0,1750.0,83625.0,01/26/2021
Brazil,8933356.0,218878.0,7896290.0,01/26/2021
Senegal,25407.0,601.0,21125.0,01/27/2021
Saint Kitts and Nevis,37.0,0.0,35.0,01/29/2021
Mainland China,89430.0,4636.0,82973.0,01/29/2021
Latvia,65708.0,1180.0,54136.0,01/30/2021
Armenia,167026.0,3080.0,157519.0,01/31/2021
Nepal,270959.0,2029.0,266336.0,01/31/2021
Ethiopia,139408.0,2122.0,123988.0,02/03/2021
Barbados,1641.0,15.0,1274.0,02/04/2021
Cyprus,31512.0,210.0,2057.0,02/05/2021
Malawi,26360.0,779.0,10761.0,02/05/2021
Colombia,2142660.0,55403.0,2010941.0,02/05/2021
Kazakhstan,243404.0,3119.0,213126.0,02/06/2021
Taiwan,936.0,9.0,859.0,02/11/2021
Brunei,184.0,3.0,175.0,02/12/2021
Indonesia,1201859.0,32656.0,1004117.0,02/12/2021
Mauritania,16974.0,430.0,16240.0,02/14/2021
Cambodia,479.0,0.0,469.0,02/15/2021
Andorra,10555.0,107.0,10022.0,02/16/2021
Haiti,12192.0,247.0,9363.0,02/16/2021
Philippines,553424.0,11577.0,512033.0,02/17/2021
Nicaragua,6398.0,172.0,4225.0,02/19/2021
Syria,15094.0,994.0,9064.0,02/19/2021
Bangladesh,543717.0,8356.0,492059.0,02/22/2021
Uruguay,53310.0,583.0,46845.0,02/22/2021
Australia,28957.0,909.0,22900.0,02/25/2021
Somalia,6687.0,223.0,3784.0,02/26/2021
United Arab Emirates,385160.0,1198.0,377537.0,02/26/2021
Congo (Kinshasa),25913.0,707.0,18951.0,02/28/2021
Gambia,4712.0,150.0,4089.0,02/28/2021
Dominican Republic,239998.0,3106.0,192078.0,03/01/2021
Lithuania,199398.0,3253.0,184848.0,03/01/2021
Morocco,483766.0,8637.0,469345.0,03/01/2021
Greece,201677.0,6664.0,93764.0,03/05/2021
Taiwan,960.0,9.0,928.0,03/05/2021
Madagascar,20155.0,300.0,19543.0,03/07/2021
South Sudan,8870.0,102.0,4914.0,03/09/2021
Mexico,2144486.0,192491.0,1685996.0,03/10/2021
Lesotho,10528.0,309.0,3922.0,03/11/2021
Switzerland,569312.0,10090.0,317600.0,03/11/2021
Libya,143643.0,2348.0,130625.0,03/12/2021
MS Zaandam,9.0,2.0,7.0,03/13/2021
Cameroon,40622.0,601.0,35261.0,03/14/2021
El Salvador,62229.0,1950.0,58895.0,03/14/2021
Saint Vincent and the Grenadines,1680.0,9.0,1129.0,03/15/2021
Spain,3195062.0,72424.0,150376.0,03/15/2021
Jamaica,31907.0,494.0,15371.0,03/16/2021
Mauritius,758.0,10.0,592.0,03/16/2021
Philippines,631320.0,12848.0,560736.0,03/16/2021
Holy See,27.0,0.0,15.0,03/17/2021
